# frequency radius F_z
34228.2 0.0151544 5.44143923974939e-12
34228.2 0.0152819 5.52990223495215e-12
34228.2 0.0154094 5.60941193184353e-12
34228.2 0.0155369 5.67875628624091e-12
34228.2 0.0156644 5.73678718947120e-12
34228.2 0.0157919 5.78241354198376e-12
34228.2 0.0159195 5.81459512984553e-12
34228.2 0.016047 5.83233826085047e-12
34228.2 0.0161745 5.83469405593209e-12
34228.2 0.016302 5.82076022995986e-12
34228.2 0.0164295 5.78968712523910e-12
34228.2 0.016557 5.74068866636196e-12
34228.2 0.0166846 5.67305876639510e-12
34228.2 0.0168121 5.58619350787365e-12
34228.2 0.0169396 5.47961912275909e-12
34228.2 0.0170671 5.35302538175165e-12
34228.2 0.0171946 5.20630346306247e-12
34228.2 0.0173221 5.03958670972672e-12
34228.2 0.0174497 4.85329193566325e-12
34228.2 0.0175772 4.64815817233528e-12
34228.2 0.0177047 4.42527906812192e-12
34228.2 0.0178322 4.18612470509515e-12
34228.2 0.0179597 3.93254854575448e-12
34228.2 0.0180872 3.66677571677674e-12
34228.2 0.0182148 3.39136997499259e-12
34228.2 0.0183423 3.10917847887288e-12
34228.2 0.0184698 2.82325576691529e-12
34228.2 0.0185973 2.53677083892397e-12
34228.2 0.0187248 2.25290355338004e-12
34228.2 0.0188523 1.97473826487856e-12
34228.2 0.0189799 1.70516336764474e-12
34228.2 0.0191074 1.44678498765500e-12
34228.2 0.0192349 1.20186150753693e-12
34228.2 0.0193624 9.72263174269210e-13
34228.2 0.0194899 7.59458154469627e-13
34228.2 0.0196174 5.64523550304864e-13
34228.2 0.019745 3.88177501598403e-13
34228.2 0.0198725 2.30826867330964e-13
34228.2 0.02 9.26242154293256e-14

35503.4 0.001 2.01769274210260e-17
35503.4 0.00112752 4.15759604287082e-17
35503.4 0.00125503 7.93285699773159e-17
35503.4 0.00138255 1.42271773875309e-16
35503.4 0.00151007 2.42485337792668e-16
35503.4 0.00163758 3.96041616524907e-16
35503.4 0.0017651 6.23851077915560e-16
35503.4 0.00189262 9.52609111595784e-16
35503.4 0.00202013 1.41584964622694e-15
35503.4 0.00214765 2.05511073346971e-15
35503.4 0.00227517 2.92121651309599e-15
35503.4 0.00240268 4.07567873917615e-15
35503.4 0.0025302 5.59221918603814e-15
35503.4 0.00265772 7.55841160268931e-15
35503.4 0.00278523 1.00774382562085e-14
35503.4 0.00291275 1.32699512818937e-14
35503.4 0.00304027 1.72760228001140e-14
35503.4 0.00316779 2.22571598090957e-14
35503.4 0.0032953 2.83983499564650e-14
35503.4 0.00342282 3.59100921828476e-14
35503.4 0.00355034 4.50303517158705e-14
35503.4 0.00367785 5.60263618584500e-14
35503.4 0.00380537 6.91961754931256e-14
35503.4 0.00393289 8.48698474671832e-14
35503.4 0.0040604 1.03410105597366e-13
35503.4 0.00418792 1.25212343924303e-13
35503.4 0.00431544 1.50703748577985e-13
35503.4 0.00444295 1.80341346356414e-13
35503.4 0.00457047 2.14608751773730e-13
35503.4 0.00469799 2.54011383569480e-13
35503.4 0.0048255 2.99069930853816e-13
35503.4 0.00495302 3.50311877049611e-13
35503.4 0.00508054 4.08260941521648e-13
35503.4 0.00520805 4.73424378641308e-13
35503.4 0.00533557 5.46278184966866e-13
35503.4 0.00546309 6.27250407628467e-13
35503.4 0.0055906 7.16702917548261e-13
35503.4 0.00571812 8.14912201592587e-13
35503.4 0.00584564 9.22049924335241e-13
35503.4 0.00597315 1.03816419338544e-12
35503.4 0.00610067 1.16316260821924e-12
35503.4 0.00622819 1.29679825496263e-12
35503.4 0.0063557 1.43865980386696e-12
35503.4 0.00648322 1.58816675357966e-12
35503.4 0.00661074 1.74457063884340e-12
35503.4 0.00673826 1.90696268276734e-12
35503.4 0.00686577 2.07428795471295e-12
35503.4 0.00699329 2.24536562903625e-12
35503.4 0.00712081 2.41891447844799e-12
35503.4 0.00724832 2.59358233248159e-12
35503.4 0.00737584 2.76797793549222e-12
35503.4 0.00750336 2.94070348544052e-12
35503.4 0.00763087 3.11038614069544e-12
35503.4 0.00775839 3.27570694160926e-12
35503.4 0.00788591 3.43542588096045e-12
35503.4 0.00801342 3.58840223209605e-12
35503.4 0.00814094 3.73360965817903e-12
35503.4 0.00826846 3.87014603365300e-12
35503.4 0.00839597 3.99723827073468e-12
35503.4 0.00852349 4.11424273216634e-12
35503.4 0.00865101 4.22064201275282e-12
35503.4 0.00877852 4.31603898499116e-12
35503.4 0.00890604 4.40014903677912e-12
35503.4 0.00903356 4.47279139642162e-12
35503.4 0.00916107 4.53388035930355e-12
35503.4 0.00928859 4.58341711872584e-12
35503.4 0.00941611 4.62148277513915e-12
35503.4 0.00954362 4.64823296432351e-12
35503.4 0.00967114 4.66389441283917e-12
35503.4 0.00979866 4.66876360131412e-12
35503.4 0.00992617 4.66320759255789e-12
35503.4 0.0100537 4.64766695940539e-12
35503.4 0.0101812 4.62266062250595e-12
35503.4 0.0103087 4.58879227661833e-12
35503.4 0.0104362 4.54675794194139e-12
35503.4 0.0105638 4.49735402348693e-12
35503.4 0.0106913 4.44148509908538e-12
35503.4 0.0108188 4.38017049303990e-12
35503.4 0.0109463 4.31454854179530e-12
35503.4 0.0110738 4.24587734136491e-12
35503.4 0.0112013 4.17553071142610e-12
35503.4 0.0113289 4.10498815044677e-12
35503.4 0.0114564 4.03581772315327e-12
35503.4 0.0115839 3.96965114372014e-12
35503.4 0.0117114 3.90815080905343e-12
35503.4 0.0118389 3.85296918742940e-12
35503.4 0.0119664 3.80570173907713e-12
35503.4 0.012094 3.76783536373015e-12
35503.4 0.0122215 3.74069513215385e-12
35503.4 0.012349 3.72539264284981e-12
35503.4 0.0124765 3.72277963331327e-12
35503.4 0.012604 3.73341037808405e-12
35503.4 0.0127315 3.75751588762457e-12
35503.4 0.0128591 3.79499201648180e-12
35503.4 0.0129866 3.84540240049045e-12
35503.4 0.0131141 3.90799582967823e-12
35503.4 0.0132416 3.98173640903128e-12
35503.4 0.0133691 4.06534383396106e-12
35503.4 0.0134966 4.15734043623526e-12
35503.4 0.0136242 4.25610139784691e-12
35503.4 0.0137517 4.35990467258133e-12
35503.4 0.0138792 4.46697762650132e-12
35503.4 0.0140067 4.57553810090770e-12
35503.4 0.0141342 4.68382839502698e-12
35503.4 0.0142617 4.79014145250900e-12
35503.4 0.0143893 4.89283923386600e-12
35503.4 0.0145168 4.99036381691798e-12
35503.4 0.0146443 5.08124217108518e-12
35503.4 0.0147718 5.16408580589998e-12
35503.4 0.0148993 5.23758662274620e-12
35503.4 0.0150268 5.30051033285390e-12
35503.4 0.0151544 5.35168877618782e-12
35503.4 0.0152819 5.39001241316988e-12
35503.4 0.0154094 5.41442418509730e-12
35503.4 0.0155369 5.42391586182129e-12
35503.4 0.0156644 5.41752791956362e-12
35503.4 0.0157919 5.39435391117332e-12
35503.4 0.0159195 5.35355019023864e-12
35503.4 0.016047 5.29435170577792e-12
35503.4 0.0161745 5.21609436584452e-12
35503.4 0.016302 5.11824414306615e-12
35503.4 0.0164295 5.00043263155783e-12
35503.4 0.016557 4.86249814133773e-12
35503.4 0.0166846 4.70453063271575e-12
35503.4 0.0168121 4.52691788236142e-12
35503.4 0.0169396 4.33038931467811e-12
35503.4 0.0170671 4.11605306081652e-12
35503.4 0.0171946 3.88542120837972e-12
35503.4 0.0173221 3.64041809333489e-12
35503.4 0.0174497 3.38336706637764e-12
35503.4 0.0175772 3.11695257218623e-12
35503.4 0.0177047 2.84415660731529e-12
35503.4 0.0178322 2.56817147854280e-12
35503.4 0.0179597 2.29229387903366e-12
35503.4 0.0180872 2.01980810044490e-12
35503.4 0.0182148 1.75386813842914e-12
35503.4 0.0183423 1.49738907520124e-12
35503.4 0.0184698 1.25295723392620e-12
35503.4 0.0185973 1.02276631506293e-12
35503.4 0.0187248 8.08583463110256e-13
35503.4 0.0188523 6.11745580432466e-13
35503.4 0.0189799 4.33182838247508e-13
35503.4 0.0191074 2.73463744003302e-13
35503.4 0.0192349 1.32854597061251e-13
35503.4 0.0193624 1.13857438505519e-14
35503.4 0.0194899 -9.10824275188951e-14
35503.4 0.0196174 -1.74799609143628e-13
35503.4 0.019745 -2.40076093183223e-13
35503.4 0.0198725 -2.87246294921415e-13
35503.4 0.02 -3.16646303382616e-13

36778.5 0.001 2.32536818276401e-17
36778.5 0.00112752 4.79257388792634e-17
36778.5 0.00125503 9.14651886622967e-17
36778.5 0.00138255 1.64079418750692e-16
36778.5 0.00151007 2.79729980225669e-16
36778.5 0.00163758 4.57005044287767e-16
36778.5 0.0017651 7.20104553511367e-16
36778.5 0.00189262 1.09994474191036e-15
36778.5 0.00202013 1.63538846001101e-15
36778.5 0.00214765 2.37460708632428e-15
36778.5 0.00227517 3.37657860131307e-15
36778.5 0.00240268 4.71272447990257e-15
36778.5 0.0025302 6.46868522515969e-15
36778.5 0.00265772 8.74623038358852e-15
36778.5 0.00278523 1.16652934785143e-14
36778.5 0.00291275 1.53661151642752e-14
36778.5 0.00304027 2.00114687049133e-14
36778.5 0.00316779 2.57889302686713e-14
36778.5 0.0032953 3.29131421684915e-14
36778.5 0.00342282 4.16279997851098e-14
36778.5 0.00355034 5.22086723081629e-14
36778.5 0.00367785 6.49633436336997e-14
36778.5 0.00380537 8.02345330655159e-14
36778.5 0.00393289 9.83998266032119e-14
36778.5 0.0040604 1.19871819851920e-13
36778.5 0.00418792 1.45097044980795e-13
36778.5 0.00431544 1.74553629604128e-13
36778.5 0.00444295 2.08747418884794e-13
36778.5 0.00457047 2.48206288532813e-13
36778.5 0.00469799 2.93472391589063e-13
36778.5 0.0048255 3.45092122434969e-13
36778.5 0.00495302 4.03603653801168e-13
36778.5 0.00508054 4.69522012082392e-13
36778.5 0.00520805 5.43321806051541e-13
36778.5 0.00533557 6.25417913157599e-13
36778.5 0.00546309 7.16144649349128e-13
36778.5 0.0055906 8.15734189020974e-13
36778.5 0.00571812 9.24295239658325e-13
36778.5 0.00584564 1.04179318225933e-12
36778.5 0.00597315 1.16803303000134e-12
36778.5 0.00610067 1.30264659965600e-12
36778.5 0.00622819 1.44508520414807e-12
36778.5 0.0063557 1.59461894379599e-12
36778.5 0.00648322 1.75034329996471e-12
36778.5 0.00661074 1.91119324210627e-12
36778.5 0.00673826 2.07596449353548e-12
36778.5 0.00686577 2.24334102599524e-12
36778.5 0.00699329 2.41192733907390e-12
36778.5 0.00712081 2.58028369444491e-12
36778.5 0.00724832 2.74696226678156e-12
36778.5 0.00737584 2.91054216736572e-12
36778.5 0.00750336 3.06966148738519e-12
36778.5 0.00763087 3.22304486253887e-12
36778.5 0.00775839 3.36952552545498e-12
36778.5 0.00788591 3.50806132467607e-12
36778.5 0.00801342 3.63774468739918e-12
36778.5 0.00814094 3.75780693760166e-12
36778.5 0.00826846 3.86761771812845e-12
36778.5 0.00839597 3.96668048958423e-12
36778.5 0.00852349 4.05462519174235e-12
36778.5 0.00865101 4.13119916824884e-12
36778.5 0.00877852 4.19625739348089e-12
36778.5 0.00890604 4.24975292468494e-12
36778.5 0.00903356 4.29172835461356e-12
36778.5 0.00916107 4.32230887735083e-12
36778.5 0.00928859 4.34169741505590e-12
36778.5 0.00941611 4.35017209260679e-12
36778.5 0.00954362 4.34808619226103e-12
36778.5 0.00967114 4.33587056923834e-12
36778.5 0.00979866 4.31403835678883e-12
36778.5 0.00992617 4.28319163005717e-12
36778.5 0.0100537 4.24402952678204e-12
36778.5 0.0101812 4.19735713701139e-12
36778.5 0.0103087 4.14409427552218e-12
36778.5 0.0104362 4.08528304802022e-12
36778.5 0.0105638 4.02209293234899e-12
36778.5 0.0106913 3.95582194526106e-12
36778.5 0.0108188 3.88789238947409e-12
36778.5 0.0109463 3.81983971727288e-12
36778.5 0.0110738 3.75329324976433e-12
36778.5 0.0112013 3.68994789165809e-12
36778.5 0.0113289 3.63152659777836e-12
36778.5 0.0114564 3.57973416542831e-12
36778.5 0.0115839 3.53620389009611e-12
36778.5 0.0117114 3.50243962850455e-12
36778.5 0.0118389 3.47975672083970e-12
36778.5 0.0119664 3.46922587150928e-12
36778.5 0.012094 3.47162432487335e-12
36778.5 0.0122215 3.48739839738724e-12
36778.5 0.012349 3.51664061965066e-12
36778.5 0.0124765 3.55908347774566e-12
36778.5 0.012604 3.61411019072727e-12
36778.5 0.0127315 3.68078134797639e-12
36778.5 0.0128591 3.75787479626207e-12
36778.5 0.0129866 3.84393511268411e-12
36778.5 0.0131141 3.93732844829252e-12
36778.5 0.0132416 4.03629850358740e-12
36778.5 0.0133691 4.13901983690124e-12
36778.5 0.0134966 4.24364548180045e-12
36778.5 0.0136242 4.34834680397659e-12
36778.5 0.0137517 4.45134451159387e-12
36778.5 0.0138792 4.55093062669903e-12
36778.5 0.0140067 4.64548195336216e-12
36778.5 0.0141342 4.73346610881317e-12
36778.5 0.0142617 4.81344152114783e-12
36778.5 0.0143893 4.88405296969503e-12
36778.5 0.0145168 4.94402429252329e-12
36778.5 0.0146443 4.99214985245040e-12
36778.5 0.0147718 5.02728627559929e-12
36778.5 0.0148993 5.04834588252240e-12
36778.5 0.0150268 5.05429313665791e-12
36778.5 0.0151544 5.04414534103342e-12
36778.5 0.0152819 5.01697871157714e-12
36778.5 0.0154094 4.97194082190202e-12
36778.5 0.0155369 4.90827021702378e-12
36778.5 0.0156644 4.82532369117426e-12
36778.5 0.0157919 4.72261127370070e-12
36778.5 0.0159195 4.59983832847574e-12
36778.5 0.016047 4.45695332589292e-12
36778.5 0.0161745 4.29419880691352e-12
36778.5 0.016302 4.11216189393122e-12
36778.5 0.0164295 3.91181955107040e-12
36778.5 0.016557 3.69457286894839e-12
36778.5 0.0166846 3.46226421645075e-12
36778.5 0.0168121 3.21717144898505e-12
36778.5 0.0169396 2.96197471220375e-12
36778.5 0.0170671 2.69969380168350e-12
36778.5 0.0171946 2.43359736492759e-12
36778.5 0.0173221 2.16708902258600e-12
36778.5 0.0174497 1.90357907578108e-12
36778.5 0.0175772 1.64635310375315e-12
36778.5 0.0177047 1.39844980276033e-12
36778.5 0.0178322 1.16255954788730e-12
36778.5 0.0179597 9.40952479443472e-13
36778.5 0.0180872 7.35440946360061e-13
36778.5 0.0182148 5.47376671205144e-13
36778.5 0.0183423 3.77678872137015e-13
36778.5 0.0184698 2.26886453814571e-13
36778.5 0.0185973 9.52256237886139e-14
36778.5 0.0187248 -1.73160663681678e-14
36778.5 0.0188523 -1.10917446648025e-13
36778.5 0.0189799 -1.85859811147627e-13
36778.5 0.0191074 -2.42475952558812e-13
36778.5 0.0192349 -2.81114689640885e-13
36778.5 0.0193624 -3.02121548540788e-13
36778.5 0.0194899 -3.05834681887539e-13
36778.5 0.0196174 -2.92593886181114e-13
36778.5 0.019745 -2.62759711368244e-13
36778.5 0.0198725 -2.16739130619759e-13
36778.5 0.02 -1.55014034909067e-13

38053.7 0.001 2.66716832145519e-17
38053.7 0.00112752 5.49819681172210e-17
38053.7 0.00125503 1.04956695186422e-16
38053.7 0.00138255 1.88330613414289e-16
38053.7 0.00151007 3.21164440700131e-16
38053.7 0.00163758 5.24855269144590e-16
38053.7 0.0017651 8.27279007894979e-16
38053.7 0.00189262 1.26407270857552e-15
38053.7 0.00202013 1.88006413063469e-15
38053.7 0.00214765 2.73085481797704e-15
38053.7 0.00227517 3.88456108103498e-15
38053.7 0.00240268 5.42371437298695e-15
38053.7 0.0025302 7.44731832962117e-15
38053.7 0.00265772 1.00730538729943e-14
38053.7 0.00278523 1.34396158734812e-14
38053.7 0.00291275 1.77091544949972e-14
38053.7 0.00304027 2.30697810603879e-14
38053.7 0.00316779 2.97380816193302e-14
38053.7 0.0032953 3.79615609836275e-14
38053.7 0.00342282 4.80209155443552e-14
38053.7 0.00355034 6.02320046601024e-14
38053.7 0.00367785 7.49473581295368e-14
38053.7 0.00380537 9.25570220992584e-14
38053.7 0.00393289 1.13488509322531e-13
38053.7 0.0040604 1.38205584566302e-13
38053.7 0.00418792 1.67205585952247e-13
38053.7 0.00431544 2.01014963268678e-13
38053.7 0.00444295 2.40182711371144e-13
38053.7 0.00457047 2.85271398504853e-13
38053.7 0.00469799 3.36845544270047e-13
38053.7 0.0048255 3.95457198342478e-13
38053.7 0.00495302 4.61628715619627e-13
38053.7 0.00508054 5.35832919222284e-13
38053.7 0.00520805 6.18471086818115e-13
38053.7 0.00533557 7.09849476838900e-13
38053.7 0.00546309 8.10155408068925e-13
38053.7 0.0055906 9.19434187010102e-13
38053.7 0.00571812 1.03756840174494e-12
38053.7 0.00584564 1.16426122357755e-12
38053.7 0.00597315 1.29902533597482e-12
38053.7 0.00610067 1.44117891335098e-12
38053.7 0.00622819 1.58984969013910e-12
38053.7 0.0063557 1.74398761165743e-12
38053.7 0.00648322 1.90238589142766e-12
38053.7 0.00661074 2.06370959025220e-12
38053.7 0.00673826 2.22653017146695e-12
38053.7 0.00686577 2.38936396486900e-12
38053.7 0.00699329 2.55071216157102e-12
38053.7 0.00712081 2.70909990396866e-12
38053.7 0.00724832 2.86311222993009e-12
38053.7 0.00737584 3.01142504052114e-12
38053.7 0.00750336 3.15282981914091e-12
38053.7 0.00763087 3.28625145524739e-12
38053.7 0.00775839 3.41075913737086e-12
38053.7 0.00788591 3.52557081160458e-12
38053.7 0.00801342 3.63005210941725e-12
38053.7 0.00814094 3.72371091336508e-12
38053.7 0.00826846 3.80618885403244e-12
38053.7 0.00839597 3.87725103532514e-12
38053.7 0.00852349 3.93677519605306e-12
38053.7 0.00865101 3.98474136383023e-12
38053.7 0.00877852 4.02122287010277e-12
38053.7 0.00890604 4.04637939395084e-12
38053.7 0.00903356 4.06045250112872e-12
38053.7 0.00916107 4.06376395017155e-12
38053.7 0.00928859 4.05671684955793e-12
38053.7 0.00941611 4.03979956448126e-12
38053.7 0.00954362 4.01359208171552e-12
38053.7 0.00967114 3.97877433895428e-12
38053.7 0.00979866 3.93613580554181e-12
38053.7 0.00992617 3.88658536419532e-12
38053.7 0.0100537 3.83116029528249e-12
38053.7 0.0101812 3.77103292400739e-12
38053.7 0.0103087 3.70751328645498e-12
38053.7 0.0104362 3.64204604574879e-12
38053.7 0.0105638 3.57619989811671e-12
38053.7 0.0106913 3.51164790829509e-12
38053.7 0.0108188 3.45013765555754e-12
38053.7 0.0109463 3.39345078465127e-12
38053.7 0.0110738 3.34335252906791e-12
38053.7 0.0112013 3.30153294103556e-12
38053.7 0.0113289 3.26954279474412e-12
38053.7 0.0114564 3.24872824354932e-12
38053.7 0.0115839 3.24016909734555e-12
38053.7 0.0117114 3.24462584768614e-12
38053.7 0.0118389 3.26250017731265e-12
38053.7 0.0119664 3.29381263060091e-12
38053.7 0.012094 3.33819950733497e-12
38053.7 0.0122215 3.39492910826356e-12
38053.7 0.012349 3.46293551234911e-12
38053.7 0.0124765 3.54086640993341e-12
38053.7 0.012604 3.62714039343288e-12
38053.7 0.0127315 3.72000864197671e-12
38053.7 0.0128591 3.81761612209574e-12
38053.7 0.0129866 3.91805814499325e-12
38053.7 0.0131141 4.01942918508383e-12
38053.7 0.0132416 4.11986206897186e-12
38053.7 0.0133691 4.21755680824612e-12
38053.7 0.0134966 4.31079934454881e-12
38053.7 0.0136242 4.39797123299768e-12
38053.7 0.0137517 4.47755179641036e-12
38053.7 0.0138792 4.54811456405030e-12
38053.7 0.0140067 4.60831991365773e-12
38053.7 0.0141342 4.65690582042046e-12
38053.7 0.0142617 4.69267853290283e-12
38053.7 0.0143893 4.71450488354549e-12
38053.7 0.0145168 4.72130782417578e-12
38053.7 0.0146443 4.71206666174303e-12
38053.7 0.0147718 4.68582334554673e-12
38053.7 0.0148993 4.64169599727213e-12
38053.7 0.0150268 4.57890063710892e-12
38053.7 0.0151544 4.49678168987352e-12
38053.7 0.0152819 4.39485129693879e-12
38053.7 0.0154094 4.27283666302205e-12
38053.7 0.0155369 4.13073360715096e-12
38053.7 0.0156644 3.96886318930879e-12
38053.7 0.0157919 3.78792684855977e-12
38053.7 0.0159195 3.58905411104909e-12
38053.7 0.016047 3.37383590208813e-12
38053.7 0.0161745 3.14433618957118e-12
38053.7 0.016302 2.90307545647938e-12
38053.7 0.0164295 2.65298159124401e-12
38053.7 0.016557 2.39730719227695e-12
38053.7 0.0166846 2.13951665712264e-12
38053.7 0.0168121 1.88315106103749e-12
38053.7 0.0169396 1.63168277941222e-12
38053.7 0.0170671 1.38837412877364e-12
38053.7 0.0171946 1.15615433871614e-12
38053.7 0.0173221 9.37526791081518e-13
38053.7 0.0174497 7.34514134195300e-13
38053.7 0.0175772 5.48643521807577e-13
38053.7 0.0177047 3.80968942586992e-13
38053.7 0.0178322 2.32123365111846e-13
38053.7 0.0179597 1.02390824797540e-13
38053.7 0.0180872 -8.21222826115600e-15
38053.7 0.0182148 -9.98562539755261e-14
38053.7 0.0183423 -1.72826715195301e-13
38053.7 0.0184698 -2.27466629808686e-13
38053.7 0.0185973 -2.64136753188251e-13
38053.7 0.0187248 -2.83194244533551e-13
38053.7 0.0188523 -2.84988731969100e-13
38053.7 0.0189799 -2.69873199923003e-13
38053.7 0.0191074 -2.38226082780652e-13
38053.7 0.0192349 -1.90480340050262e-13
38053.7 0.0193624 -1.27155086686422e-13
38053.7 0.0194899 -4.88855372243566e-14
38053.7 0.0196174 4.35524312350182e-14
38053.7 0.019745 1.49225928135257e-13
38053.7 0.0198725 2.67038634644131e-13
38053.7 0.02 3.95734809158314e-13

39328.9 0.001 3.04557190982474e-17
39328.9 0.00112752 6.27963478148747e-17
39328.9 0.00125503 1.19903047892430e-16
39328.9 0.00138255 2.15207189686618e-16
39328.9 0.00151007 3.67103311404098e-16
39328.9 0.00163758 6.00114188635748e-16
39328.9 0.0017651 9.46209826746229e-16
39328.9 0.00189262 1.44628946710385e-15
39328.9 0.00202013 2.15183483477894e-15
39328.9 0.00214765 3.12674114292677e-15
39328.9 0.00227517 4.44932953236080e-15
39328.9 0.00240268 6.21454032647782e-15
39328.9 0.0025302 8.53630031723534e-15
39328.9 0.00265772 1.15500487946209e-14
39328.9 0.00278523 1.54153956551581e-14
39328.9 0.00291275 2.03188700945997e-14
39328.9 0.00304027 2.64766995149891e-14
39328.9 0.00316779 3.41375348117575e-14
39328.9 0.0032953 4.35850097426966e-14
39328.9 0.00342282 5.51399884724997e-14
39328.9 0.00355034 6.91623169316592e-14
39328.9 0.00367785 8.60518512977755e-14
39328.9 0.00380537 1.06248492625399e-13
39328.9 0.00393289 1.30230913609822e-13
39328.9 0.0040604 1.58513626441491e-13
39328.9 0.00418792 1.91642016281774e-13
39328.9 0.00431544 2.30184961550760e-13
39328.9 0.00444295 2.74724690104409e-13
39328.9 0.00457047 3.25843590585480e-13
39328.9 0.00469799 3.84107821470411e-13
39328.9 0.0048255 4.50047744853759e-13
39328.9 0.00495302 5.24135460815324e-13
39328.9 0.00508054 6.06760025807517e-13
39328.9 0.00520805 6.98201287741837e-13
39328.9 0.00533557 7.98603630414365e-13
39328.9 0.00546309 9.07951245871388e-13
39328.9 0.0055906 1.02604679003909e-12
39328.9 0.00571812 1.15249536589385e-12
39328.9 0.00584564 1.28669566872491e-12
39328.9 0.00597315 1.42783978935712e-12
39328.9 0.00610067 1.57492260600188e-12
39328.9 0.00622819 1.72676094627605e-12
39328.9 0.0063557 1.88202184985358e-12
39328.9 0.00648322 2.03925841996115e-12
39328.9 0.00661074 2.19695103871152e-12
39328.9 0.00673826 2.35355124289501e-12
39328.9 0.00686577 2.50752538257291e-12
39328.9 0.00699329 2.65739533306428e-12
39328.9 0.00712081 2.80177396689683e-12
39328.9 0.00724832 2.93939373775159e-12
39328.9 0.00737584 3.06912748027302e-12
39328.9 0.00750336 3.19000128174531e-12
39328.9 0.00763087 3.30119994422841e-12
39328.9 0.00775839 3.40206606780030e-12
39328.9 0.00788591 3.49209411913098e-12
39328.9 0.00801342 3.57092100674772e-12
39328.9 0.00814094 3.63831468907307e-12
39328.9 0.00826846 3.69416222982821e-12
39328.9 0.00839597 3.73845852686379e-12
39328.9 0.00852349 3.77129671001666e-12
39328.9 0.00865101 3.79286095798502e-12
39328.9 0.00877852 3.80342224022786e-12
39328.9 0.00890604 3.80333725457355e-12
39328.9 0.00903356 3.79305060351279e-12
39328.9 0.00916107 3.77310002533491e-12
39328.9 0.00928859 3.74412426083674e-12
39328.9 0.00941611 3.70687288321956e-12
39328.9 0.00954362 3.66221714289888e-12
39328.9 0.00967114 3.61116058301835e-12
39328.9 0.00979866 3.55484787999066e-12
39328.9 0.00992617 3.49457008617741e-12
39328.9 0.0100537 3.43176424595617e-12
39328.9 0.0101812 3.36800528529489e-12
39328.9 0.0103087 3.30498821236432e-12
39328.9 0.0104362 3.24449908460157e-12
39328.9 0.0105638 3.18837394698484e-12
39328.9 0.0106913 3.13844603335926e-12
39328.9 0.0108188 3.09648288579583e-12
39328.9 0.0109463 3.06411654234222e-12
39328.9 0.0110738 3.04277134957887e-12
39328.9 0.0112013 3.03359500397196e-12
39328.9 0.0113289 3.03739885390881e-12
39328.9 0.0114564 3.05461311933831e-12
39328.9 0.0115839 3.08526146686597e-12
39328.9 0.0117114 3.12895744920349e-12
39328.9 0.0118389 3.18492297456599e-12
39328.9 0.0119664 3.25202660754157e-12
39328.9 0.012094 3.32883751521894e-12
39328.9 0.0122215 3.41368956625669e-12
39328.9 0.012349 3.50474961438040e-12
39328.9 0.0124765 3.60008432578771e-12
39328.9 0.012604 3.69772087314149e-12
39328.9 0.0127315 3.79569816670200e-12
39328.9 0.0128591 3.89210676255895e-12
39328.9 0.0129866 3.98511695880823e-12
39328.9 0.0131141 4.07299571704282e-12
39328.9 0.0132416 4.15411386306810e-12
39328.9 0.0133691 4.22694552918698e-12
39328.9 0.0134966 4.29006204795798e-12
39328.9 0.0136242 4.34212256317439e-12
39328.9 0.0137517 4.38186355952315e-12
39328.9 0.0138792 4.40808938844209e-12
39328.9 0.0140067 4.41966572564127e-12
39328.9 0.0141342 4.41551775461376e-12
39328.9 0.0142617 4.39463472579530e-12
39328.9 0.0143893 4.35608236553758e-12
39328.9 0.0145168 4.29902435446295e-12
39328.9 0.0146443 4.22275369589276e-12
39328.9 0.0147718 4.12673417779085e-12
39328.9 0.0148993 4.01065122736563e-12
39328.9 0.0150268 3.87447022560569e-12
39328.9 0.0151544 3.71849880852777e-12
39328.9 0.0152819 3.54344794716745e-12
39328.9 0.0154094 3.35048490938094e-12
39328.9 0.0155369 3.14126993623325e-12
39328.9 0.0156644 2.91796808253559e-12
39328.9 0.0157919 2.68322864089814e-12
39328.9 0.0159195 2.44012719910050e-12
39328.9 0.016047 2.19206964285203e-12
39328.9 0.0161745 1.94266281445822e-12
39328.9 0.016302 1.69556211050989e-12
39328.9 0.0164295 1.45431080523571e-12
39328.9 0.016557 1.22218814349027e-12
39328.9 0.0166846 1.00208254330369e-12
39328.9 0.0168121 7.96402607568571e-13
39328.9 0.0169396 6.07032859689084e-13
39328.9 0.0170671 4.35334498455689e-13
39328.9 0.0171946 2.82185421105513e-13
39328.9 0.0173221 1.48049385954197e-13
39328.9 0.0174497 3.30620125235299e-14
39328.9 0.0175772 -6.28787002290910e-14
39328.9 0.0177047 -1.40027991978699e-13
39328.9 0.0178322 -1.98724066644800e-13
39328.9 0.0179597 -2.39336837464078e-13
39328.9 0.0180872 -2.62237657263997e-13
39328.9 0.0182148 -2.67789464213957e-13
39328.9 0.0183423 -2.56354781980634e-13
39328.9 0.0184698 -2.28317593375096e-13
39328.9 0.0185973 -1.84114237210126e-13
39328.9 0.0187248 -1.24268128130550e-13
39328.9 0.0188523 -4.94232411708624e-14
39328.9 0.0189799 3.96280942865628e-14
39328.9 0.0191074 1.41926535403225e-13
39328.9 0.0192349 2.56338318976615e-13
39328.9 0.0193624 3.81559721057605e-13
39328.9 0.0194899 5.16132497858741e-13
39328.9 0.0196174 6.58468124021910e-13
